8.0,0.0,0.0,1.0,95.0,0.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,5191.0,7.0,9.0,1706.0,9.0,1.0,205.0,1.0,1.0,274.0,8.0,4.0,65.0,63.0,6.0,2.0,1.0,1.0,2.0,1.0,7.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
140.0,5209.0,7.0,9.0,1710.0,9.0,1.0,205.0,1.0,1.0,274.0,8.0,4.0,66.0,63.0,6.0,2.0,0.0,1.0,2.0,1.0,7.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
140.0,5222.5,7.0,9.0,1712.0,9.0,1.0,205.5,1.0,1.0,309.0,8.0,4.0,66.5,63.0,6.0,2.0,0.0,1.0,2.0,1.0,7.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
140.0,5236.0,7.0,9.0,1714.0,9.0,1.0,206.0,1.0,1.0,344.0,8.0,4.0,67.0,63.0,6.0,2.0,0.0,1.0,2.0,1.0,7.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
140.0,5248.0,7.0,9.0,1718.0,9.0,1.0,206.0,1.0,1.0,383.0,8.0,4.0,67.0,63.0,6.0,2.0,0.0,1.0,2.0,1.0,7.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
140.0,5249.0,7.0,9.0,1719.0,9.0,1.0,206.0,1.0,1.0,418.0,8.0,4.0,66.0,63.0,6.0,2.0,0.0,1.0,2.0,1.0,8.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
140.0,5271.0,7.0,9.0,1722.0,9.0,1.0,206.0,1.0,1.0,483.0,8.0,4.0,65.0,63.0,6.0,2.0,0.0,2.0,2.0,1.0,8.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
140.0,5285.0,7.0,9.0,1724.0,9.0,1.0,206.0,1.0,1.0,538.0,8.0,4.0,65.0,63.0,6.0,2.0,0.0,2.0,2.0,1.0,8.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
140.0,5309.0,7.0,9.0,1724.0,9.0,1.0,206.0,1.0,1.0,538.0,8.0,4.0,65.0,63.0,6.0,2.0,0.0,2.0,2.0,1.0,8.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
144.0,5312.5,7.0,9.0,1725.0,9.0,1.0,206.0,1.0,1.0,561.5,8.0,4.0,65.0,63.0,6.0,2.0,0.0,2.0,2.0,1.0,6.5,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
148.0,5316.0,7.0,9.0,1726.0,9.0,1.0,206.0,1.0,1.0,585.0,8.0,4.0,65.0,63.0,6.0,2.0,0.0,2.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
148.0,5322.0,7.0,9.0,1728.0,9.0,1.0,206.0,1.0,1.0,596.0,8.0,4.0,65.0,63.0,6.0,2.0,0.0,2.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
149.0,5323.0,7.0,9.0,1730.0,9.0,1.0,206.0,1.0,1.0,610.0,8.0,4.0,66.0,63.0,6.0,2.0,0.0,2.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
151.0,5325.0,7.0,9.0,1732.0,9.0,1.0,206.0,1.0,1.0,660.0,8.0,4.0,66.0,63.0,6.0,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
159.0,5328.0,7.0,9.0,1736.0,9.0,1.0,206.0,1.0,1.0,667.0,8.0,4.0,66.0,63.0,6.0,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
188.0,5328.0,7.0,10.0,1739.0,9.0,1.0,206.0,1.0,1.0,676.0,8.0,4.0,66.0,63.0,6.0,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
193.0,5328.0,7.0,10.0,1742.5,9.0,1.0,206.0,1.0,1.0,680.0,8.0,4.0,66.0,63.0,5.5,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
198.0,5328.0,7.0,10.0,1746.0,9.0,1.0,206.0,1.0,1.0,684.0,8.0,4.0,66.0,63.0,5.0,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
213.0,5329.0,7.0,10.0,1747.0,9.0,1.0,206.0,1.0,1.0,679.0,8.0,4.0,68.0,63.0,5.0,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
216.0,5329.0,7.0,10.0,1748.0,9.0,1.0,206.0,1.0,1.0,678.0,8.0,4.0,69.0,63.0,5.0,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
218.0,5329.0,7.0,10.0,1748.0,9.0,1.0,206.0,1.0,1.0,677.0,8.0,4.0,69.0,63.0,5.0,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
219.0,5329.0,7.0,10.0,1750.0,9.0,1.0,206.0,1.0,1.0,676.0,8.0,4.0,68.0,63.0,5.0,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
222.33333333333334,5328.666666666667,7.0,10.0,1751.0,9.0,1.0,206.0,1.0,1.0,677.3333333333334,8.333333333333334,4.0,68.0,63.0,5.0,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
225.66666666666666,5328.333333333333,7.0,10.0,1752.0,9.0,1.0,206.0,1.0,1.0,678.6666666666666,8.666666666666666,4.0,68.0,63.0,5.0,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
229.0,5328.0,7.0,10.0,1753.0,9.0,1.0,206.0,1.0,1.0,680.0,9.0,4.0,68.0,63.0,5.0,2.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
229.0,5328.0,7.0,10.0,1754.0,9.0,1.0,206.0,1.0,1.0,686.0,9.0,4.0,69.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
230.0,5329.0,7.0,10.0,1754.0,9.0,1.0,206.0,1.0,1.0,687.0,9.0,4.0,71.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
238.0,5328.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,688.0,9.0,4.0,70.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
242.0,5327.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,693.0,9.0,4.0,71.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
242.33333333333334,5326.666666666667,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,694.6666666666666,9.0,4.0,71.33333333333333,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
242.66666666666666,5326.333333333333,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,696.3333333333334,9.0,4.0,71.66666666666667,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
243.0,5326.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,698.0,9.0,4.0,72.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
247.0,5326.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,697.0,9.0,4.0,73.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
246.0,5326.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,697.0,9.0,4.0,75.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
245.0,5326.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,695.0,9.0,4.0,75.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
245.0,5326.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,695.0,9.0,4.0,74.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
245.33333333333334,5326.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,694.0,9.0,4.0,74.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
245.66666666666666,5326.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,693.0,9.0,4.0,74.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
246.0,5326.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,692.0,9.0,4.0,74.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
249.0,5326.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,687.0,9.0,4.0,75.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
250.0,5327.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,686.0,9.0,4.0,75.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0
251.0,5327.0,7.0,10.0,1755.0,9.0,1.0,206.0,1.0,1.0,682.0,9.0,4.0,74.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0
251.0,5327.0,7.0,10.0,1755.0,5.0,1.0,206.0,1.0,1.0,681.0,9.0,4.0,74.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
251.33333333333334,5327.0,7.0,10.0,1755.0,5.0,1.0,206.0,1.0,1.0,680.0,9.0,4.0,73.66666666666667,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
251.66666666666666,5327.0,7.0,10.0,1755.0,5.0,1.0,206.0,1.0,1.0,679.0,9.0,4.0,73.33333333333333,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
252.0,5327.0,7.0,10.0,1755.0,5.0,1.0,206.0,1.0,1.0,678.0,9.0,4.0,73.0,63.0,5.0,3.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
252.0,5327.0,7.0,10.0,1755.0,5.0,1.0,206.0,1.0,1.0,678.0,9.0,4.0,73.0,63.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
252.0,5327.0,7.0,10.0,1755.0,4.0,1.0,206.0,1.0,1.0,676.0,9.0,4.0,73.0,63.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
251.0,5327.0,7.0,10.0,1755.0,4.0,1.0,206.0,1.0,1.0,674.0,9.0,4.0,73.0,63.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
251.0,5327.0,7.0,10.0,1755.0,4.0,1.0,206.0,1.0,1.0,674.0,9.0,4.0,73.0,63.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
251.0,5327.0,7.0,10.0,1755.0,4.0,1.0,206.0,1.0,1.0,674.0,9.0,4.0,73.0,63.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
251.0,5327.0,7.0,10.0,1755.0,4.0,1.0,206.0,1.0,1.0,674.0,9.0,4.0,73.0,63.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
251.0,5327.0,7.0,10.0,1755.0,4.0,1.0,206.0,1.0,1.0,674.0,9.0,4.0,73.0,63.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
250.0,5327.0,7.0,10.0,1755.0,4.0,1.0,206.0,1.0,1.0,671.0,9.0,4.0,74.0,63.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
249.0,5327.0,7.0,10.0,1755.0,4.0,1.0,206.0,1.0,1.0,671.0,9.0,4.0,75.0,63.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
250.0,5327.0,7.0,10.0,1755.0,4.0,1.0,206.0,1.0,1.0,671.0,9.0,4.0,75.0,63.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
250.0,5327.0,7.0,10.0,1755.0,4.0,1.0,206.0,1.0,1.0,671.0,9.0,4.0,75.0,63.0,5.0,1.0,0.0,1.0,2.0,1.0,5.0,9.0,1.0,14.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0
